symbol,company,sector,market_cap_billions,date,close_price,daily_return_pct,volume_millions,volatility_pct,ma_7,ma_30,performance_category,risk_category
INTC,Intel Corporation,Technology,106.579460096,2025-07-03,22.489999771118164,2.78793708294726,61.176,100.01750795018407,22.430000032697404,21.044999885559083,Strong Up,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-07-03,137.91000366210938,-0.44037004875607,28.646,1132.4226080951128,140.7614266531808,124.30966618855794,Down,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-07-03,159.33999633789062,1.32909147083664,143.7161,811.1430658735837,156.42285810198103,144.14020233154298,Up,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-07-03,162.2100067138672,-0.06776774604984,4.2808,558.3390675581566,159.40714154924666,153.1614003499349,Down,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-07-03,25.57999992370605,-0.50563658263649,2.2828,66.27709855139165,25.64999989100865,25.90966657002767,Down,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-07-03,179.52999877929688,0.49820834790039,21.6897,428.0465578864186,176.14142499651228,172.6493677775065,Up,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-07-03,223.41000366210935,1.5869432167251,29.6324,637.6472169351272,219.3700016566685,211.69400177001955,Up,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-07-03,315.3500061035156,-0.09503811144286,58.0423,1815.461097876446,318.0471409388951,328.3073313395182,Down,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-07-03,719.010009765625,0.76236422293103,8.6017,3120.221894771429,722.6128627232143,686.3397298177083,Up,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-07-07,23.48320198059082,-2.14314503485764,0.0377,49.64077090740332,23.4832022530692,22.935907745361327,Strong Down,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-07-07,209.7119903564453,-1.6857939297312001,50.229,435.8398418940216,207.05215672084265,201.6031987508138,Down,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-07-07,496.9031372070313,-0.22452133265176,13.9816,1471.352194962099,494.97202845982144,475.6454121907552,Down,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-07-07,25.34000015258789,-2.53846095158503,6.7161,114.39438047189768,25.23285702296666,25.139648882548013,Strong Down,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-07-07,124.26205444335938,-0.35936581007068,4.0702,516.4747296020795,123.46246664864675,115.82919133504232,Down,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-07-07,290.505859375,0.17125078738111,4.4881,1264.948337241326,289.4288548060826,275.4526295979818,Up,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-07-07,22.0,-2.17874511385022,80.7252,101.26604239424925,22.401428495134628,21.08866653442383,Strong Down,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-07-07,134.8000030517578,-2.25509428450986,37.395,1123.673263848367,139.53285653250558,125.0676663716634,Strong Down,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-07-07,158.24000549316406,-0.69034195431633,140.139,816.0128476424104,156.98428780691964,145.02184092203777,Down,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-07-07,158.08999633789062,-2.53992368254081,7.1874,562.8704328750686,159.71571350097656,153.41751658121746,Strong Down,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-07-07,25.299999237060547,-1.09460784785233,4.0722,64.5009108914982,25.70428548540388,25.923333231608076,Down,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-07-07,176.7899932861328,-1.5262103892355299,34.1756,426.57076077037755,177.0142822265625,172.9304946899414,Down,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-07-07,223.47000122070312,0.02685535903059,36.6041,640.4029738195162,221.01000104631697,212.43900197347008,Up,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-07-07,293.94000244140625,-6.7892827803153395,131.1779,1915.8331765797293,313.24571446010043,326.9513315836588,Strong Down,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-07-07,718.3499755859375,-0.09179763434763,9.4571,3016.753496251173,723.9942888532366,689.1176818847656,Down,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-07-08,23.89076232910156,1.73553993551474,0.0289,50.07288844237673,23.563605172293528,22.93817202250163,Up,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-07-08,209.7719268798828,0.02858039892503,42.8489,460.46860250908486,208.3378404889788,201.89120534261068,Up,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-07-08,495.804931640625,-0.22100998850178,11.8466,1457.79548753517,494.85365077427457,477.0351277669271,Down,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-07-08,25.799999237060547,1.81530813615911,7.9869,99.94326979520358,25.388571330479213,25.06039021809896,Up,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-07-08,123.88359832763672,-0.30456289928407,3.3173,529.973633508833,123.23624747140067,116.24216995239256,Down,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-07-08,288.4696350097656,-0.70092368175125,2.9253,1234.8147368776351,289.214590890067,276.5137888590495,Down,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-07-08,23.59000015258789,7.22727342085405,119.5455,110.48077814651285,22.55714280264718,21.18999989827474,Strong Up,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-07-08,137.82000732421875,2.24035920184761,36.1246,1113.1876910382666,138.69571576799666,125.97133331298828,Strong Up,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-07-08,160.0,1.112231070361,138.133,826.6882508035025,157.69571576799666,145.92781473795574,Up,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-07-08,159.4499969482422,0.86026987276588,6.8791,557.5776445911246,159.89571271623885,153.84951527913412,Up,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-07-08,25.25,-0.19762544888658998,3.7027,64.77064485288831,25.662856783185685,25.92066656748454,Down,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-07-08,174.36000061035156,-1.3745080423462201,40.4425,425.13276287205383,177.13142613002233,173.05371500651043,Down,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-07-08,219.3600006103516,-1.83917330643966,45.692,627.311387774137,221.3300018310547,212.9810017903646,Down,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-07-08,297.8099975585937,1.31659355142004,103.2467,1968.0763121226785,309.25,325.5103312174479,Up,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-07-08,720.6699829101562,0.32296337482664,7.7707,2896.872545171981,723.2199968610491,691.9373291015625,Up,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-07-09,23.686981201171875,-0.85297038714189,0.0345,51.198671284766185,23.61073793683733,22.947228940327964,Down,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-07-09,210.9006500244141,0.53807159104639,48.7494,470.09321449476965,209.77335466657365,202.4196055094401,Up,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-07-09,502.68365478515625,1.38738497855788,18.6595,1434.1781472932205,495.9333060128348,478.8098775227865,Up,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-07-09,25.6200008392334,-0.69766822926331,6.3541,87.8167375335676,25.50999995640346,24.992269007364907,Down,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-07-09,126.1144790649414,1.80078781002521,3.9662,552.1012669418285,123.61185455322266,116.72419942220051,Up,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-07-09,288.1915283203125,-0.09640761303827,2.9713,1194.8989003061126,289.2770298549107,277.55706888834635,Down,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-07-09,23.440000534057617,-0.63586103247149,70.2477,115.6350350290981,22.66428565979004,21.302999941507974,Down,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-07-09,138.41000366210938,0.42809193624743996,37.0131,1094.9357658004874,137.9242880684989,126.90800018310549,Up,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-07-09,162.8800048828125,1.8000030517578,183.6564,834.8982445405854,158.42857360839844,146.98111877441406,Up,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-07-09,159.35000610351562,-0.06270984423977001,4.1901,537.3353487221883,160.0114288330078,154.3441182454427,Down,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-07-09,25.170000076293945,-0.31683138101408,3.8669,65.84397963317178,25.5014283316476,25.90866654713949,Down,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-07-09,176.6199951171875,1.29616569105572,43.0256,420.0216109515301,176.8585684640067,173.33217163085936,Up,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-07-09,222.5399932861328,1.44966842949179,38.1551,608.366108690975,221.221429007394,213.69933471679687,Up,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-07-09,295.8800048828125,-0.6480617479611299,75.5868,2021.9807842771004,305.2857142857143,324.061664835612,Down,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-07-09,732.780029296875,1.6803872332543601,11.418,2713.7408999034906,723.0985717773438,695.4774007161458,Up,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-07-10,23.619054794311523,-0.28676683737559,0.0232,52.60313415482789,23.64539418901716,22.96501922607422,Down,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-07-10,212.1692047119141,0.6014939675876599,44.4436,500.0110055971941,210.8064684186663,202.82581075032556,Up,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-07-10,500.656982421875,-0.4031705316035,16.4921,1442.0565557403456,496.5137808663504,480.1673136393229,Down,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-07-10,25.729999542236328,0.42934699219245,7.6069,68.40329971846349,25.69142859322684,24.91595007578532,Up,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-07-10,127.38927459716795,1.01082408751029,5.3688,581.636931773703,124.36733899797711,117.18631057739258,Up,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-07-10,285.49969482421875,-0.93404324262506,3.4878,1163.4302612963857,288.2340785435268,278.3583180745443,Down,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-07-10,23.81999969482422,1.62115679227257,54.5998,123.44073748219171,22.86714281354632,21.411999956766763,Up,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-07-10,144.16000366210938,4.15432399961281,61.1015,1113.044546373067,138.2471466064453,127.89466705322266,Strong Up,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-07-10,164.10000610351562,0.74901840872418,167.7041,862.0745575902687,159.30143083844865,147.9347661336263,Up,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-07-10,159.08999633789062,-0.16316897123687,5.6744,529.1387994462103,159.98714338030135,154.7223678588867,Down,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-07-10,24.649999618530277,-2.06595334202412,6.5653,68.50912486055564,25.30428532191685,25.844999885559083,Strong Down,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-07-10,177.6199951171875,0.5661873104098399,29.2524,427.0092602384684,177.05713980538505,173.49647369384766,Up,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-07-10,222.25999450683597,-0.12581953255335002,30.3706,609.9289307378882,221.63142830984933,214.24066772460935,Down,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-07-10,309.8699951171875,4.72826483827995,104.3653,1898.8596309726342,304.17285592215404,322.29433085123696,Strong Up,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-07-10,727.239990234375,-0.75603030118271,9.9136,2576.013611869717,721.548566545759,698.3245279947917,Down,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-07-11,24.055727005004883,1.8488132336207102,0.0449,55.63677550943621,23.734114783150808,23.01483211517334,Up,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-07-11,210.92062377929688,-0.58848358050478,39.7658,518.54868127613,211.28307015555245,203.18340504964192,Down,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-07-11,502.4939575195313,0.36691290886827,16.4595,1426.8305051759899,498.1211417061942,481.69679972330727,Up,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-07-11,25.420000076293945,-1.20481722292109,6.1695,58.26321072722159,25.680000032697404,24.86686814626058,Down,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-07-11,126.31366729736328,-0.8443468284170599,3.5602,599.9118991333746,125.0929434640067,117.61987177530924,Down,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-07-11,281.6854858398437,-1.3359765539236002,3.7907,1102.3224123604455,287.1542358398437,279.1314249674479,Down,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-07-11,23.43000030517578,-1.6372770556045801,49.3679,127.1213495696868,22.949999945504324,21.513999938964844,Down,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-07-11,146.4199981689453,1.56769870243138,50.0492,1125.3079150168987,139.72000340053015,129.01333363850912,Up,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-07-11,164.9199981689453,0.49969045394941003,193.6333,879.0579071388562,160.961430140904,148.9387446085612,Up,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-07-11,157.4600067138672,-1.02457078480378,5.9077,509.0743771434551,159.71000235421317,155.08041229248047,Down,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-07-11,24.43000030517578,-0.8924921572376401,4.5467,72.61088251059327,25.15571403503418,25.78266658782959,Down,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-07-11,180.19000244140625,1.44691329516315,34.2829,443.1928822426813,177.67856924874442,173.76442057291666,Up,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-07-11,225.0200042724609,1.24179332036298,50.5183,613.2595894826243,222.2828565325056,214.9173344930013,Up,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-07-11,313.510009765625,1.1746909045068799,79.2364,1788.2078226540752,306.00142996651783,320.847998046875,Up,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-07-11,717.510009765625,-1.3379325393828,10.8739,2376.3213119766997,721.3042864118304,700.8053548177083,Down,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-07-14,24.33713722229004,1.1698262838890998,0.0287,60.6214826376523,23.86719540187291,23.053970781962075,Up,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-07-14,208.3834991455078,-1.20288124903511,38.8401,522.7110435441366,210.73797389439173,203.47207743326825,Down,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-07-14,502.1944274902344,-0.0596086828139,12.0588,1401.205321164665,499.82262747628346,483.17237345377606,Down,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-07-14,24.82999992370605,-2.3210076743395,9.4518,58.147373168991756,25.534285681588308,24.87227153778076,Strong Down,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-07-14,125.15838623046876,-0.9146128773023401,3.6269,609.0992149506245,125.40452575683594,118.0195711771647,Down,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-07-14,281.8841552734375,0.07052881443339,2.8571,1020.2765628373539,286.6065107073103,279.9624725341797,Up,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-07-14,23.299999237060547,-0.5548487683396099,48.4205,128.8484050006408,23.152857099260604,21.615666580200195,Down,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-07-14,146.24000549316406,-0.12292902474535,44.7186,1126.0014187442555,140.82286071777344,130.12033386230468,Down,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-07-14,164.07000732421875,-0.51539586112281,136.9758,900.9636619167768,161.9357169015067,149.76840006510415,Down,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-07-14,154.2899932861328,-2.0132181459225102,7.3826,488.65161029460086,158.56285749162947,155.3082707722982,Strong Down,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-07-14,24.399999618530277,-0.12280264539804,3.2464,75.05433863670001,24.968571254185267,25.708666547139487,Down,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-07-14,181.55999755859372,0.7603058430686,32.5366,463.3666726840373,178.09571184430803,174.0946807861328,Up,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-07-14,225.69000244140625,0.29775049161142,35.7026,618.2356130837524,223.1071428571429,215.5836680094401,Up,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-07-14,316.8999938964844,1.0813001260769,78.0434,1642.0111707203623,306.1800013950893,319.4636647542318,Up,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-07-14,720.9199829101562,0.47525095094424996,8.9394,2151.3443223506724,722.3542829241071,703.3508850097656,Up,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-07-15,24.93877220153809,2.47208607057125,0.0221,67.64799070725206,24.001662390572683,23.144539642333985,Strong Up,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-07-15,208.8729553222656,0.23488240612374,42.2963,528.8690118975255,210.10440717424663,203.74709879557287,Up,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-07-15,504.9898376464844,0.5566390233002699,14.9272,1382.8611132416675,500.8181326729911,484.6852203369141,Up,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-07-15,24.520000457763672,-1.24848758314499,6.7533,58.323096965379996,25.32285717555455,24.868989435831704,Down,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-07-15,125.17831420898438,0.01592220794452,4.0417,606.9713315212023,125.47139630998883,118.49828135172524,Up,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-07-15,280.8014831542969,-0.38408406392703004,2.8641,926.3293821523671,285.29112025669644,280.74518127441405,Down,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-07-15,22.920000076293945,-1.6308977390959802,66.0994,124.84650443388463,23.214285714285715,21.72799994150797,Down,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-07-15,155.61000061035156,6.407272131581999,93.3701,1157.2034345005409,143.35143171037947,131.61633377075196,Strong Up,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-07-15,170.6999969482422,4.04095162312141,230.6274,935.0292114967964,163.55857413155692,150.95437927246093,Strong Up,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-07-15,154.3000030517578,0.0064876311235861905,6.4673,443.22938885432546,157.432856968471,155.6405044555664,Up,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-07-15,24.07999992370605,-1.31147417961924,5.2386,79.57143861525856,24.754285539899552,25.63199990590413,Down,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-07-15,182.0,0.24234547660435002,33.4483,482.4260842787865,178.44856916155135,174.4436024983724,Up,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-07-15,226.3500061035156,0.2924381474455,34.9073,615.141107252229,223.5271432059152,216.2950017293294,Up,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-07-15,310.7799987792969,-1.93120707953897,77.5563,1567.2456609747667,305.5271432059152,318.2743316650391,Down,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-07-15,710.3900146484375,-1.4606292669558298,11.5295,1871.868820199502,721.1228550502232,705.4641459147135,Down,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-07-16,24.802919387817383,-0.5447453973388601,0.0273,72.56044443717397,24.19019344874791,23.224757766723634,Down,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-07-16,209.92176818847656,0.50212956703405,47.4905,538.7418971164803,210.1343754359654,204.0287796020508,Up,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-07-16,504.7901611328125,-0.03954069939356,15.1544,1356.4138751438327,501.9448503766741,486.13783162434896,Down,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-07-16,24.559999465942383,0.1631280890374,5.9192,58.43358729517381,25.21142850603376,24.86671110788981,Up,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-07-16,123.0669403076172,-1.68669303042559,5.9559,576.3854411866942,125.30066571916852,119.01251271565756,Down,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-07-16,280.0267333984375,-0.27590657540568,2.8048,857.356956216557,283.79410226004467,281.34181518554686,Down,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-07-16,22.690000534057617,-1.00348840083214,58.8659,120.17874764837433,23.312857219151088,21.826333300272623,Down,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-07-16,160.0800018310547,2.87256680365681,59.4928,1222.8056200555407,146.96286010742188,133.13133392333984,Strong Up,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-07-16,171.3699951171875,0.39250039890068,158.8315,970.0965796072497,165.43428693498885,152.08769683837892,Up,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-07-16,154.07000732421875,-0.14905750031768,7.1067,403.49302272205216,156.85857282366072,155.91768951416014,Down,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-07-16,23.979999542236328,-0.41528397751894996,7.649,81.47974139458847,24.565714154924667,25.535333251953126,Down,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-07-16,182.97000122070312,0.53296770368302,33.1042,494.59153564281496,179.3314274379185,174.9150817871094,Up,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-07-16,223.19000244140625,-1.39606961647892,39.5359,599.6411810062074,223.48714338030132,216.8463353474935,Down,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-07-16,321.6700134277344,3.50409121925865,97.2848,1499.8653579323436,309.4885733468192,317.5736653645833,Strong Up,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-07-16,702.9099731445312,-1.0529485704564598,13.0676,1752.0379786021338,718.9171404157366,706.5483378092448,Down,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-07-17,25.394851684570312,2.38654283996775,0.2097,80.25556823086785,24.405063356672013,23.3298823038737,Strong Up,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-07-17,209.78192138671875,-0.06661853268702,48.0681,548.448909079465,210.13580322265625,204.25352478027344,Down,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-07-17,510.8601989746094,1.2024873520068,17.5031,1351.2903736418732,504.0956028529576,487.7594991048177,Up,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-07-17,24.75,0.77361782650318,6.758,58.31094008253069,25.06142861502511,24.85527661641439,Up,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-07-17,123.37567138671876,0.25086434937755003,3.7637,563.3810997501893,125.22810472760882,119.41022008260092,Up,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-07-17,280.1061706542969,0.028367740070839996,3.3372,788.4280406736921,282.5993216378348,281.89805399576824,Up,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-07-17,22.799999237060547,0.48478933633264,49.384,117.8283469902748,23.199999945504324,21.9099999109904,Up,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-07-17,160.41000366210938,0.20614806801598998,50.6051,1282.2563870735917,150.19000244140625,134.56800079345703,Up,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-07-17,173.0,0.9511611888054401,160.8411,1019.5454104396172,167.2914297921317,153.14735717773436,Up,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-07-17,152.61000061035156,-0.94762552376258,7.0186,380.7872589187522,155.88143048967635,156.06966756184897,Down,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-07-17,24.40999984741211,1.7931622743295499,5.5577,80.5354252323355,24.445714133126398,25.456666564941408,Up,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-07-17,183.5800018310547,0.33338831845759,31.9926,489.30009560822435,180.64857046944755,175.50177968343098,Up,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-07-17,223.8800048828125,0.30915472640284,31.8558,574.5167125987624,224.1328582763672,217.452001953125,Up,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-07-17,319.4100036621094,-0.7025863995037,73.9229,1413.4704758262349,312.5742885044643,316.7449991861979,Down,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-07-17,701.4099731445312,-0.21339859403182998,11.8033,1583.363731128216,716.1657104492188,707.7174275716146,Down,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-07-18,24.99699592590332,-1.56667880406927,0.0265,83.2265919060169,24.592208317347936,23.42077458699544,Down,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-07-18,210.9405975341797,0.55232411820893,48.9746,560.7675004451461,210.1415100097656,204.5318751017253,Up,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-07-18,509.212890625,-0.32245775907299,21.2097,1323.1480151893797,505.0283508300781,489.2963063557943,Down,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-07-18,25.059999465942383,1.2525230947166999,7.1738,58.427338137112514,24.98142841884068,24.860766665140787,Up,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-07-18,130.70571899414062,5.94124232519552,11.0252,582.8833235046657,125.88399614606584,120.02570444742838,Strong Up,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-07-18,283.9501647949219,1.37233468711019,4.4782,710.3803961242421,281.99341256277904,282.57183125813805,Up,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-07-18,23.100000381469727,1.31579453705217,60.1956,115.4480887533282,23.151428495134628,22.004999923706052,Up,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-07-18,156.99000549316406,-2.1320354659109997,48.8598,1308.6026706027508,152.8442884172712,135.84833424886068,Strong Down,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-07-18,172.41000366210938,-0.34103834560151003,146.4564,1055.0760252574432,168.6528581891741,154.1640192667643,Down,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-07-18,154.8000030517578,1.43503206385395,7.4339,351.3896196469276,155.23143005371094,156.29100087483724,Up,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-07-18,23.920000076293945,-2.00737310193024,3.0807,81.88796180011103,24.267142704554967,25.36499989827474,Strong Down,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-07-18,185.05999755859372,0.8061857025696499,34.0145,497.2984477933546,181.85428510393416,176.07555287679037,Up,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-07-18,226.1300048828125,1.00500265808809,37.8338,562.0506560482679,224.6457170758929,218.0820022583008,Up,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-07-18,329.6499938964844,3.20590780406724,94.255,1405.164205975621,317.39857264927457,316.6649993896484,Strong Up,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-07-18,704.280029296875,0.40918382432983,12.7798,1538.1155008112487,712.0942818777902,708.2793924967448,Up,High Risk
